Article number;Old article number ;Product name;MA-holder;Active substance;Pharmaceutical form;Strength;Package type;Multiple;Packages ;Packsize;Unit; PPP ; PRP ; Stepped price ; Reimbursed price ;Prescription group;Storage;Substitution group;Limited substitution;MA-number;ATC-code;Reimbursed;Date PPP;Marketing status package;MA-status
002563;;Detrusitol SR;Pfizer AS;Tolterodintartrat;Depotkapsel, hard;4 mg;Blisterpakning;;;84;stk; 484.08 ; 653.50 ; -   ; 653.50 ;C;Rom (15-25 grader);001899;Nei;2001-03747;G04BD07;Ja;01.08.2015;Markedsført;Markedsført
002569;;Diclofenac ratiopharm;ratiopharm GmbH;Diklofenaknatrium;Enterotablett;25 mg;Blisterpakning;;;30;stk; 21.29 ; 63.40 ; 50.00 ; 50.00 ;C;Rom (15-25 grader);000480;Nei;1999-02267;M01AB05;Ja;01.12.2014;Midlertidig utgått;Midlertidig utgått
002596;;Zocor;Farmagon;Simvastatin;Tablett, filmdrasjert;20 mg;Blisterpakning;;;28;stk; 70.55 ; 126.20 ; 78.80 ; 78.80 ;C;Rom (15-25 grader);000252;Nei;12-9007;C10AA01;Ja;01.08.2018;Markedsført;Markedsført
002602;;Gastrografin;Bayer AB - Solna;Natriumamidotrizoat, Megluminamidotrizoat;Mikstur/rektalvæske, oppløsning;0,1 g/ml/0,66 g/ml;Flaske;;10;100;ml; 1,287.60 ; 1,677.90 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;0000-04303;V08AA01;Nei;01.04.2018;Markedsført;Markedsført
002608;;Diclofenac ratiopharm;ratiopharm GmbH;Diklofenaknatrium;Enterotablett;25 mg;Blisterpakning, endose;;100;1;stk; 38.90 ; 85.80 ; 65.30 ; 65.30 ;C;Rom (15-25 grader);000480;Nei;1999-02267;M01AB05;Ja;01.12.2014;Midlertidig utgått;Midlertidig utgått
002616;;Visudyne;Novartis Europharm Limited (1);Verteporfin;Pulver til infusjonsvæske, oppløsning;15 mg;Hetteglass;;1;15;mg; 9,204.96 ; 11,772.60 ; -   ; -   ;C;Rom (15-25 grader);001841;Nei;EU/1/00/140/001;S01LA01;Nei;01.12.2008;Markedsført;Markedsført
002619;;Diclofenac ratiopharm;ratiopharm GmbH;Diklofenaknatrium;Enterotablett;50 mg;Blisterpakning;;;20;stk; 14.19 ; 54.30 ; 50.00 ; 50.00 ;C;Rom (15-25 grader);000482;Nei;1999-02268;M01AB05;Ja;01.12.2014;Midlertidig utgått;Midlertidig utgått
002657;;Diclofenac ratiopharm;ratiopharm GmbH;Diklofenaknatrium;Enterotablett;50 mg;Blisterpakning, endose;;100;1;stk; 62.72 ; 116.20 ; 90.60 ; 90.60 ;C;Rom (15-25 grader);000482;Nei;1999-02268;M01AB05;Ja;01.12.2014;Midlertidig utgått;Midlertidig utgått
002686;;Glibenclamid ratiopharm;ratiopharm GmbH;Glibenklamid;Tablett;3,5 mg;Blisterpakning, endose;;;100;stk; 47.59 ; 96.90 ; -   ; 96.90 ;C;Rom (15-25 grader);000090;Nei;1999-04411;A10BB01;Ja;21.07.2003;Markedsført;Markedsført
002702;;Levaxin;Takeda AS;Levotyroksinnatrium;Tablett;125 mikrog;Boks av plast;;;100;stk; 34.40 ; 80.10 ; -   ; 80.10 ;C;Rom (15-25 grader);000868;Ja;1999-06021;H03AA01;Ja;01.12.2018;Markedsført;Markedsført
002727;;Enalapril Sandoz;Sandoz GmbH;Enalaprilmaleat;Tablett;5 mg;Blisterpakning, endose;;;100;stk; 43.81 ; 92.10 ; 92.10 ; 92.10 ;C;Rom (15-25 grader);000210;Nei;02-1316;C09AA02;Ja;01.04.2011;Markedsført;Markedsført
002731;;Glibenclamid ratiopharm;ratiopharm GmbH;Glibenklamid;Tablett;1,75 mg;Blisterpakning, endose;;;100;stk; 33.66 ; 79.20 ; -   ; 79.20 ;C;Rom (15-25 grader);;<ikke angitt>;1999-04410;A10BB01;Ja;21.07.2003;Markedsført;Markedsført
002749;;Enalapril Sandoz;Sandoz GmbH;Enalaprilmaleat;Tablett;10 mg;Blisterpakning, endose;;;100;stk; 74.67 ; 131.50 ; 131.50 ; 131.50 ;C;Rom (15-25 grader);000211;Nei;02-1317;C09AA02;Ja;01.04.2011;Markedsført;Markedsført
002762;;Fluoxetin ratiopharm;ratiopharm GmbH;Fluoksetinhydroklorid;Dispergerbar tablett;20 mg;Blisterpakning;;;30;stk; 137.33 ; 211.30 ; 135.40 ; 135.40 ;C;Rom (15-25 grader);000653;Nei;1999-01727;N06AB03;Ja;01.03.2011;Midlertidig utgått;Midlertidig utgått
002771;;Enalapril Sandoz;Sandoz GmbH;Enalaprilmaleat;Tablett;20 mg;Blisterpakning, endose;;;100;stk; 98.77 ; 162.20 ; 162.20 ; 162.20 ;C;Rom (15-25 grader);000212;Nei;02-1318;C09AA02;Ja;01.04.2011;Markedsført;Markedsført
002794;;Fluoxetin ratiopharm;ratiopharm GmbH;Fluoksetinhydroklorid;Dispergerbar tablett;20 mg;Blisterpakning, endose;;;100;stk; 457.78 ; 619.90 ; 354.00 ; 354.00 ;C;Rom (15-25 grader);000653;Nei;1999-01727;N06AB03;Ja;01.03.2011;Midlertidig utgått;Midlertidig utgått
002846;;Scandonest Plain;Septodont;Mepivakainhydroklorid;Injeksjonsvæske, oppløsning;30 mg/ml;Sylindretter av glass;;50;1.7;ml; 230.00 ; 329.50 ; -   ; -   ;C;;;<ikke angitt>;1997-05252;N01BB03;Nei;23.01.2017;Markedsført;Markedsført
002853;;Botox;Allergan Pharmaceuticals Ireland Ltd;Botulinumtoksin type A;Pulver til injeksjonsvæske, oppløsning;100 E;Hetteglass;;;100;E; 1,544.54 ; 2,015.20 ; -   ; -   ;C;Kaldt (2-8 grader);002275;Nei;2000-00171;M03AX01;Nei;01.11.2018;Markedsført;Markedsført
002875;;Menopur;Ferring Legemidler AS;Menotropin, humant;Pulver og væske til injeksjonsvæske, oppløsning;75 IU;sett;;;;; 1,015.63 ; 1,331.20 ; -   ; -   ;C;Rom (15-25 grader);001631;Nei;04-2721;G03GA02;Nei;01.10.2018;Markedsført;Markedsført
002892;;Menopur;Ferring Legemidler AS;Menotropin, humant;Pulver og væske til injeksjonsvæske, oppløsning;75 IU;sett;;;;; 1,820.69 ; 2,357.60 ; -   ; -   ;C;Rom (15-25 grader);001631;Nei;04-2721;G03GA02;Nei;01.10.2018;Markedsført;Midlertidig utgått
002961;;Apodorm;Actavis Group PTC ehf;Nitrazepam;Tablett;2,5 mg;Blisterpakning, endose;;50;1;stk; 18.98 ; 79.20 ; -   ; 79.20 ;B;Rom (15-25 grader);;<ikke angitt>;0000-05989;N05CD02;Ja;01.04.2009;Midlertidig utgått;Midlertidig utgått
002971;;Doxylin;Actavis Group PTC ehf (1);Doksysyklin;Tablett;100 mg;Endoseblisterpakning;;50;1;stk; 185.84 ; 273.20 ; -   ; 273.20 ;C;Rom (15-25 grader);000349;Nei;0000-06468;J01AA02;Ja;01.07.2014;Markedsført;Midlertidig utgått
002978;;Pinex;Actavis Group PTC ehf (1);Paracetamol;Tablett;500 mg;Blisterpakning, endose;;;50;stk; 11.58 ; 51.00 ; -   ; 51.00 ;C;Rom (15-25 grader);000528;Nei;0000-06256;N02BE01;Ja;01.01.2018;Markedsført;Kan prisbehandles
002984;;Vival;Actavis Group PTC ehf (1);Diazepam;Tablett;2 mg;Blisterpakning, endose;;50;1;stk; 15.37 ; 74.60 ; -   ; 74.60 ;B;Rom (15-25 grader);000610;Nei;0000-05104;N05BA01;Ja;01.01.2019;Markedsført;Midlertidig utgått
003009;;Cozaar Comp Forte;Merck Sharp & Dohme B.V.;Losartankalium, Hydroklortiazid;Tablett, filmdrasjert;100 mg/25 mg;Blisterpakning;;;28;stk; 68.32 ; 123.40 ; 70.10 ; 70.10 ;C;Rom (15-25 grader);000966;Nei;1998-05073;C09DA01;Ja;01.08.2018;Markedsført;Midlertidig utgått
003018;;Vival;Actavis Group PTC ehf (1);Diazepam;Tablett;5 mg;Blisterpakning, endose;;50;1;stk; 28.73 ; 91.60 ; -   ; 91.60 ;B;Rom (15-25 grader);000611;Nei;0000-05105;N05BA01;Ja;01.01.2019;Markedsført;Midlertidig utgått
003023;;Cozaar Comp Forte;Merck Sharp & Dohme B.V.;Losartankalium, Hydroklortiazid;Tablett, filmdrasjert;100 mg/25 mg;Blisterpakning;;;98;stk; 239.12 ; 341.10 ; 147.80 ; 147.80 ;C;Rom (15-25 grader);000966;Nei;1998-05073;C09DA01;Ja;01.08.2018;Markedsført;Markedsført
003064;;Keppra;UCB SA;Levetiracetam;Tablett, filmdrasjert;250 mg;Blisterpakning;;;50;stk; 113.40 ; 180.80 ; -   ; 180.80 ;C;Rom (15-25 grader);001523;Ja;EU/1/00/146/003;N03AX14;Ja;01.02.2019;Markedsført;Markedsført
003078;;Keppra;UCB SA;Levetiracetam;Tablett, filmdrasjert;250 mg;Blisterpakning;;;100;stk; 226.79 ; 325.40 ; -   ; 325.40 ;C;Rom (15-25 grader);001523;Ja;EU/1/00/146/005;N03AX14;Ja;01.02.2019;Markedsført;Markedsført
003092;;Keppra;UCB SA;Levetiracetam;Tablett, filmdrasjert;500 mg;Blisterpakning;;;50;stk; 203.61 ; 295.90 ; -   ; 295.90 ;C;Rom (15-25 grader);000913;Ja;EU/1/00/146/009;N03AX14;Ja;01.02.2019;Midlertidig utgått;Midlertidig utgått
003103;;Paracet;Karo Pharma AS;Paracetamol;Tablett;500 mg;Boks;;;50;stk; 11.58 ; 51.00 ; -   ; 51.00 ;C;Rom (15-25 grader);000528;Nei;0000-06208;N02BE01;Ja;01.01.2018;Markedsført;Markedsført
003111;;Paracet;Karo Pharma AS;Paracetamol;Tablett;500 mg;Boks;;;100;stk; 23.15 ; 65.80 ; -   ; 65.80 ;C;Rom (15-25 grader);000528;Nei;0000-06208;N02BE01;Ja;01.01.2018;Markedsført;Markedsført
003112;;Keppra;UCB SA;Levetiracetam;Tablett, filmdrasjert;500 mg;Blisterpakning;;;100;stk; 407.22 ; 555.50 ; -   ; 555.50 ;C;Rom (15-25 grader);000913;Ja;EU/1/00/146/011;N03AX14;Ja;01.02.2019;Markedsført;Markedsført
003127;;NeoRecormon;Roche Registration GmbH;Epoetin beta;Injeksjonsvæske, oppløsning i ferdigfylt sprøyte;6 000 IE;Ferdigfylt sprøyte;;1;0.3;ml; 414.27 ; 567.00 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/97/031/043;B03XA01;Nei;01.08.2010;Har MT;Kan prisbehandles
003147;;Keppra;UCB SA;Levetiracetam;Tablett, filmdrasjert;1000 mg;Blisterpakning;;;50;stk; 399.14 ; 545.20 ; -   ; 545.20 ;C;Rom (15-25 grader);001785;Ja;EU/1/00/146/023;N03AX14;Ja;01.02.2019;Midlertidig utgått;Midlertidig utgått
003158;;Keppra;UCB SA;Levetiracetam;Tablett, filmdrasjert;1000 mg;Blisterpakning;;;100;stk; 798.28 ; 1,054.10 ; -   ; 1,054.10 ;C;Rom (15-25 grader);001785;Ja;EU/1/00/146/025;N03AX14;Ja;01.02.2019;Markedsført;Markedsført
003164;;Navelbine;Pierre Fabre Pharma Norden AB;Vinorelbintartrat;Kapsel, myk;20 mg;Blisterpakning;;;1;stk; 401.91 ; 551.20 ; -   ; -   ;C;Kaldt (2-8 grader);001917;Nei;02-1154;L01CA04;Ja;01.02.2013;Markedsført;Markedsført
003173;;Keppra;UCB SA;Levetiracetam;Tablett, filmdrasjert;1000 mg;Blisterpakning;;;200;stk; 1,596.56 ; 2,071.90 ; -   ; 2,071.90 ;C;Rom (15-25 grader);001785;Ja;EU/1/00/146/026;N03AX14;Ja;01.02.2019;Midlertidig utgått;Midlertidig utgått
003175;;Navelbine;Pierre Fabre Pharma Norden AB;Vinorelbintartrat;Kapsel, myk;30 mg;Blisterpakning;;;1;stk; 593.22 ; 796.30 ; -   ; -   ;C;Kaldt (2-8 grader);001918;Nei;02-1155;L01CA04;Ja;01.02.2013;Markedsført;Markedsført
003208;;Aranesp;Amgen Europe B.V.;Darbepoetin alfa;Injeksjonsvæske, oppløsning;15 mikrog;Ferdigfylt sprøyte;;4;0.375;ml; 1,034.24 ; 1,361.40 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/01/185/004;B03XA02;Nei;01.05.2017;Midlertidig utgått;Midlertidig utgått
003230;;Aranesp;Amgen Europe B.V.;Darbepoetin alfa;Injeksjonsvæske, oppløsning;20 mikrog;Ferdigfylt sprøyte;;4;0.5;ml; 1,286.24 ; 1,684.20 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/01/185/006;B03XA02;Nei;01.05.2017;Midlertidig utgått;Midlertidig utgått
003238;;Tetavax;Sanofi Pasteur Europe;Tetanustoksoid;Injeksjonsvæske, suspensjon;40 IE/dose;Ferdigfylt sprøyte av glass;;;0.5;ml; 22.56 ; 65.20 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;1995-01156;J07AM01;Nei;15.03.2011;Markedsført;Markedsført
003252;;Aranesp;Amgen Europe B.V.;Darbepoetin alfa;Injeksjonsvæske, oppløsning;30 mikrog;Ferdigfylt sprøyte;;4;0.3;ml; 1,927.80 ; 2,506.20 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/01/185/008;B03XA02;Nei;01.05.2017;Midlertidig utgått;Midlertidig utgått
003274;;Aranesp;Amgen Europe B.V.;Darbepoetin alfa;Injeksjonsvæske, oppløsning;40 mikrog;Ferdigfylt sprøyte;;4;0.4;ml; 2,559.75 ; 3,315.90 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/01/185/010;B03XA02;Nei;01.05.2017;Midlertidig utgått;Midlertidig utgått
003280;;Clozapine Actavis;Actavis Group PTC ehf;Klozapin;Tablett;25 mg;Blisterpakning, endose;;50;1;stk; 58.20 ; 110.50 ; 68.60 ; 68.60 ;C;Rom (15-25 grader);000595;Nei;1997-05155;N05AH02;Ja;01.03.2010;Markedsført;Midlertidig utgått
003296;;Aranesp;Amgen Europe B.V.;Darbepoetin alfa;Injeksjonsvæske, oppløsning;50 mikrog;Ferdigfylt sprøyte;;4;0.5;ml; 3,189.61 ; 4,122.90 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/01/185/012;B03XA02;Nei;01.05.2017;Midlertidig utgått;Midlertidig utgått
003318;;Aranesp;Amgen Europe B.V.;Darbepoetin alfa;Injeksjonsvæske, oppløsning;60 mikrog;Ferdigfylt sprøyte;;4;0.3;ml; 3,832.10 ; 4,946.10 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/01/185/014;B03XA02;Nei;01.05.2017;Midlertidig utgått;Midlertidig utgått
003323;;Clozapine Actavis;Actavis Group PTC ehf;Klozapin;Tablett;100 mg;Blisterpakning, endose;;50;1;stk; 175.75 ; 260.30 ; 161.20 ; 161.20 ;C;Rom (15-25 grader);000596;Nei;1997-05161;N05AH02;Ja;01.03.2010;Markedsført;Midlertidig utgått
003340;;Aranesp;Amgen Europe B.V.;Darbepoetin alfa;Injeksjonsvæske, oppløsning;80 mikrog;Ferdigfylt sprøyte;;4;0.4;ml; 5,085.21 ; 6,551.70 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/01/185/016;B03XA02;Nei;01.05.2017;Midlertidig utgått;Midlertidig utgått
003353;;Rapamune;Pfizer Europe MA EEIG (1);Sirolimus;Tablett, drasjert;1 mg;Blisterpakning;;;100;stk; 3,244.07 ; 4,172.40 ; -   ; 4,172.40 ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/01/171/008;L04AA10;Ja;01.01.2016;Markedsført;Markedsført
003362;;Aranesp;Amgen Europe B.V.;Darbepoetin alfa;Injeksjonsvæske, oppløsning;100 mikrog;Ferdigfylt sprøyte;;4;0.5;ml; 6,330.23 ; 8,146.90 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/01/185/018;B03XA02;Nei;01.05.2017;Midlertidig utgått;Midlertidig utgått
003386;;Aranesp;Amgen Europe B.V.;Darbepoetin alfa;Injeksjonsvæske, oppløsning;150 mikrog;Ferdigfylt sprøyte;;4;0.3;ml; 9,356.78 ; 12,024.60 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/01/185/020;B03XA02;Nei;01.05.2017;Midlertidig utgått;Midlertidig utgått
003391;;Apodorm;Actavis Group PTC ehf;Nitrazepam;Tablett;5 mg;Blisterpakning, endose;;50;1;stk; 24.19 ; 85.80 ; -   ; 85.80 ;B;Rom (15-25 grader);000628;Nei;0000-05853;N05CD02;Ja;01.04.2009;Markedsført;Midlertidig utgått
003395;;Aranesp;Amgen Europe B.V.;Darbepoetin alfa;Injeksjonsvæske, oppløsning;300 mikrog;Ferdigfylt sprøyte;;1;0.6;ml; 4,685.67 ; 6,039.80 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/01/185/021;B03XA02;Nei;01.05.2017;Midlertidig utgått;Midlertidig utgått
003460;;Actos;Takeda Pharma A/S (1);Pioglitazonhydroklorid;Tablett;45 mg;Blisterpakning;;;28;stk; 403.93 ; 551.30 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/00/150/012;A10BG03;Nei;01.07.2011;Har MT;Kan prisbehandles
003469;;Cytotec;Pfizer AS;Misoprostol;Tablett;0,2 mg;Blisterpakning;;;100;stk; 216.72 ; 312.60 ; -   ; 312.60 ;C;Rom (15-25 grader);;<ikke angitt>;0000-08063;A02BB01;Ja;22.09.2004;Markedsført;Markedsført
003496;;Bondil;Meda - Asker;Alprostadil;Urethralstift;250 mikrog;Applikator, engangs;;;1;dose; 101.19 ; 165.90 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;1996-03603;G04BE01;Nei;01.11.2018;Midlertidig utgått;Midlertidig utgått
003505;;Actos;Takeda Pharma A/S (1);Pioglitazonhydroklorid;Tablett;45 mg;Blisterpakning;;;98;stk; 1,413.76 ; 1,838.80 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/00/150/015;A10BG03;Nei;01.07.2011;Har MT;Kan prisbehandles
003507;;Bondil;Meda - Asker;Alprostadil;Urethralstift;250 mikrog;Applikator, engangs;;6;1;dose; 607.13 ; 814.10 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;1996-03603;G04BE01;Nei;01.11.2018;Midlertidig utgått;Midlertidig utgått
003510;;Starlix;Novartis Europharm Limited (1);Nateglinid;Tablett, filmdrasjert;60 mg;Blisterpakning;;;84;stk; 232.77 ; 333.00 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/01/174/005;A10BX03;Nei;08.08.2001;Midlertidig utgått;Midlertidig utgått
003516;;Bondil;Meda - Asker;Alprostadil;Urethralstift;500 mikrog;Applikator, engangs;;;1;dose; 101.19 ; 165.90 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;1996-03604;G04BE01;Nei;01.11.2018;Markedsført;Markedsført
003527;;Bondil;Meda - Asker;Alprostadil;Urethralstift;500 mikrog;Applikator, engangs;;6;1;dose; 607.13 ; 814.10 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;1996-03604;G04BE01;Nei;01.11.2018;Markedsført;Markedsført
003538;;Bondil;Meda - Asker;Alprostadil;Urethralstift;1000 mikrog;Applikator, engangs;;;1;dose; 111.74 ; 179.40 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;1996-03605;G04BE01;Nei;01.11.2018;Markedsført;Markedsført
003549;;Bondil;Meda - Asker;Alprostadil;Urethralstift;1000 mikrog;Applikator, engangs;;6;1;dose; 670.46 ; 895.30 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;1996-03605;G04BE01;Nei;01.11.2018;Markedsført;Markedsført
003571;;Starlix;Novartis Europharm Limited (1);Nateglinid;Tablett, filmdrasjert;120 mg;Blisterpakning;;;84;stk; 232.77 ; 333.00 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/01/174/012;A10BX03;Nei;08.08.2001;Midlertidig utgått;Midlertidig utgått
003577;;Starlix;Novartis Europharm Limited (1);Nateglinid;Tablett, filmdrasjert;180 mg;Blisterpakning;;;84;stk; 243.95 ; 347.30 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/01/174/019;A10BX03;Nei;08.08.2001;Midlertidig utgått;Midlertidig utgått
003622;;Pentasa Sachet;Ferring Legemidler AS;Mesalazin;Depotgranulat;1 g;Dosepose;;;50;stk; 305.40 ; 425.60 ; -   ; 425.60 ;C;Rom (15-25 grader);;<ikke angitt>;1998-05186;A07EC02;Ja;01.04.2018;Markedsført;Kan prisbehandles
003627;;Imigran;Farmagon;Sumatriptansuksinat;Tablett;100 mg;Blisterpakning;;;2;stk; 59.06 ; 111.60 ; 56.80 ; 56.80 ;C;Rom (15-25 grader);000535;Nei;1999-07303;N02CC01;Ja;01.01.2019;Markedsført;Kan prisbehandles
003672;;Imigran;Farmagon;Sumatriptansuksinat;Tablett;100 mg;Blisterpakning;;;6;stk; 177.18 ; 262.20 ; 105.30 ; 105.30 ;C;;000535;Nei;1999-07303;N02CC01;Ja;12.02.2019;Markedsført;Kan prisbehandles
003683;;Imigran;Farmagon;Sumatriptansuksinat;Tablett;100 mg;Blisterpakning;;;18;stk; 531.55 ; 714.00 ; 251.70 ; 251.70 ;C;Rom (15-25 grader);000535;Nei;1999-07303;N02CC01;Ja;01.01.2019;Markedsført;Markedsført
003687;;Ferriprox;Apotex Europe Ltd;Deferipron;Tablett, filmdrasjert;500 mg;Flaske;;;100;stk; 1,890.46 ; 2,446.60 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/99/108/001;V03AC02;Nei;03.02.2005;Markedsført;Markedsført
003738;;Lipitor;Farmagon;Atorvastatinkalsium;Tablett, filmdrasjert;40 mg;Blisterpakning;;;28;stk; 79.48 ; 137.60 ; 58.50 ; 58.50 ;C;Rom (15-25 grader);000269;Nei;02-1360;C10AA05;Ja;01.08.2018;Markedsført;Markedsført
003750;;Enalapril Comp ratiopharm;ratiopharm GmbH;Enalaprilmaleat, Hydroklortiazid;Tablett;20 mg/12,5 mg;Blisterpakning, endose;;;100;stk; 152.82 ; 231.10 ; 225.40 ; 225.40 ;C;Rom (15-25 grader);000227;Nei;1999-02151;C09BA02;Ja;01.01.2009;Markedsført;Markedsført
003770;;Zoladex;Farmagon;Goserelinacetat;Implantat;10,8 mg;Ferdigfylt sprøyte;;;1;stk; 2,720.33 ; 3,504.70 ; -   ; 3,504.70 ;C;Rom (15-25 grader);000434;Nei;05-3409, 1999-07381, 05-3782;L02AE03;Ja;01.09.2018;Midlertidig utgått;Midlertidig utgått
003775;;Fasturtec;Sanofi-aventis groupe;Rasburikase;Pulver og væske til konsentrat til infusjonsvæske, oppløsning;1,5 mg/ml;sett;;;;; 1,832.20 ; 2,383.80 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/00/170/001;V03AF07;Nei;15.01.2018;Markedsført;Markedsført
003801;;Kestine;Almirall, S.A.;Ebastin;Tablett, filmdrasjert;10 mg;Blisterpakning;;;30;stk; 79.01 ; 137.00 ; 77.60 ; 77.60 ;C;Rom (15-25 grader);001862;Nei;1994-00616;R06AX22;Ja;01.06.2009;Markedsført;Markedsført
003805;;Zocor;Farmagon;Simvastatin;Tablett, filmdrasjert;40 mg;Blisterpakning;;;98;stk; 397.86 ; 543.50 ; 94.30 ; 94.30 ;C;Rom (15-25 grader);000253;Nei;12-9008, 10-7739, 02-1361;C10AA01;Ja;01.08.2018;Har MT, Markedsført;Markedsført
003836;;Carduran CR;Farmagon;Doksazosinmesilat;Depottablett;4 mg;Blisterpakning;;;98;stk; 205.50 ; 298.30 ; -   ; 298.30 ;C;Rom (15-25 grader);000136;Nei;04-2957, 2000-02979;C02CA04;Ja;01.08.2015;Midlertidig utgått;Midlertidig utgått
003851;;Symbicort Mite Turbuhaler;AstraZeneca;Budesonid, Formoterolfumaratdihydrat;Inhalasjonspulver;80 mikrog/dose/4,5 mikrog/dose;Inhalator;;;120;doser; 298.98 ; 417.40 ; 268.60 ; 268.60 ;C;Rom (15-25 grader);000807;Nei;2000-05870;R03AK07;Ja;01.09.2018;Markedsført;Markedsført
003852;;Symbicort Turbuhaler;AstraZeneca;Budesonid, Formoterolfumaratdihydrat;Inhalasjonspulver;160 mikrog/dose/4,5 mikrog/dose;Inhalator;;;120;doser; 298.98 ; 417.40 ; 285.60 ; 285.60 ;C;Rom (15-25 grader);000739;Ja;2000-05869;R03AK07;Ja;01.09.2018;Markedsført;Markedsført
003861;;Tobi;Novartis Norge (2);Tobramycin;Inhalasjonsvæske til nebulisator, oppløsning;300 mg/5 ml;Ampulle av plast;;56;5;ml; 14,983.07 ; 19,233.30 ; -   ; 19,233.30 ;C;Kaldt (2-8 grader);002227;Nei;2000-02577;J01GB01;Ja;15.01.2018;Markedsført;Markedsført
003867;;Dotarem;Guerbet;Gadotersyre;Injeksjonsvæske, oppløsning;279,3 mg/ml;Hetteglass;;;100;ml; 3,356.24 ; 4,315.50 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;1995-02155;V08CA02;Nei;01.12.2018;Markedsført;Markedsført
003874;;Symbicort Mite Turbuhaler;AstraZeneca;Budesonid, Formoterolfumaratdihydrat;Inhalasjonspulver;80 mikrog/dose/4,5 mikrog/dose;Inhalator;;3;120;doser; 896.94 ; 1,179.80 ; 733.20 ; 733.20 ;C;Rom (15-25 grader);000807;Nei;2000-05870;R03AK07;Ja;01.09.2018;Markedsført;Markedsført
003886;;Symbicort Turbuhaler;AstraZeneca;Budesonid, Formoterolfumaratdihydrat;Inhalasjonspulver;160 mikrog/dose/4,5 mikrog/dose;Inhalator;;3;120;doser; 896.94 ; 1,179.80 ; 784.30 ; 784.30 ;C;Rom (15-25 grader);000739;Ja;2000-05869;R03AK07;Ja;01.09.2018;Markedsført;Markedsført
003898;;Eprex;Janssen-Cilag AS;Epoetin alfa;Injeksjonsvæske, oppløsning i ferdigfylt sprøyte;10 000 IU/ml;Ferdigfylt sprøyte;;6;0.5;ml; 2,138.57 ; 2,776.30 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;0000-07560;B03XA01;Nei;01.08.2010;Markedsført;Midlertidig utgått
003939;;Voltaren;Novartis Norge (2);Diklofenaknatrium;Enterotablett;50 mg;Blisterpakning;;;20;stk; 14.19 ; 54.30 ; 50.00 ; 50.00 ;C;Rom (15-25 grader);000482;Nei;0000-07781;M01AB05;Ja;01.12.2014;Markedsført;Markedsført
003988;;Voltaren;Novartis Norge (2);Diklofenaknatrium;Enterotablett;50 mg;Blisterpakning;;;100;stk; 62.72 ; 116.20 ; 90.60 ; 90.60 ;C;Rom (15-25 grader);000482;Nei;0000-07781;M01AB05;Ja;01.12.2014;Markedsført;Markedsført
004002;;Sandimmun;Novartis Norge (2);Ciklosporin;Konsentrat til infusjonsvæske, oppløsning;50 mg/ml;Ampulle;;10;5;ml; 1,051.91 ; 1,377.40 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;0000-07073;L04AD01;Nei;01.09.2018;Markedsført;Markedsført
004014;;Trileptal;Novartis Norge (2);Okskarbazepin;Mikstur, suspensjon;60 mg/ml;Flaske av mørkt glass;;;250;ml; 341.25 ; 471.30 ; -   ; 471.30 ;C;Rom (15-25 grader);001908;Ja;2000-08131;N03AF02;Ja;01.04.2009;Markedsført;Markedsført
